name,team,position,gw1_expected_assists,gw2_expected_assists,gw3_expected_assists,gw4_expected_assists,gw5_expected_assists,gw6_expected_assists,gw7_expected_assists,gw8_expected_assists,gw9_expected_assists,gw10_expected_assists,gw11_expected_assists,gw12_expected_assists,gw13_expected_assists,gw14_expected_assists,gw15_expected_assists,gw16_expected_assists,gw17_expected_assists,gw18_expected_assists,gw19_expected_assists,gw20_expected_assists,gw21_expected_assists,gw22_expected_assists,gw23_expected_assists,gw24_expected_assists,gw25_expected_assists,gw26_expected_assists,gw27_expected_assists,gw28_expected_assists,gw29_expected_assists,gw30_expected_assists,gw31_expected_assists,gw32_expected_assists,gw33_expected_assists,gw34_expected_assists,gw35_expected_assists,gw36_expected_assists,gw37_expected_assists,gw38_expected_assists
Matt Ritchie,15.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017,0.0,0.0,0.0,0.0,0.0,0.0,0.01,,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Targett,15.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.01,0.0,0.0,0.0,0.0,0.07,0.0,0.01,0.0,0.02,0.0,0.0,0.0
Matt Turner,1.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matthew Cox,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matthew Craig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
Matthew Dibley-Dias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
Matthew Smith,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matty Cash,2.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15814,0.0,0.04512,0.06611,0.0,0.0,0.04,0.0,0.0,0.05,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MatÃ­as ViÃ±a,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.01,0.0,0.03,0.0,0.01,0.0
Mauro Bandeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
Max Kilman,20.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00088,0.00331,0.00266,0.00254,0.00382,0.00451,0.0,0.0,0.01,0.0,0.0,0.01,0.25,0.06,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.01
Max Kinsey-Wellings,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maximilian WÃ¶ber,,,,,,,,,,,,,,,,,,,,,,0.00331,0.011,0.02,0.06,0.01,0.01,0.12,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.07,0.0,0.0,0.0,0.04
Maxwel Cornet,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.06,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
Michael Dacosta Gonzalez,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michael Keane,8.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.01,0.01,0.01,0.0,0.01,0.01,0.01,0.01,0.0,0.0,0.64,0.0
Michael Olakigbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michael Olise,7.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11399,0.00841,0.19989,0.11426,0.06911,0.00143,0.41,0.14,0.57,0.18,0.01,0.08,0.08,0.17,0.9,0.13,0.17,0.13,0.28,0.16,0.31,0.1,0.68
Michail Antonio,19.0,FWD,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02404,0.00252,0.00027,0.20442,0.00993,0.01,0.0,0.01,0.0,0.0,0.0,,0.01,0.01,0.01,0.01,0.06,0.01,0.0,0.0,0.0,0.02
Miguel AlmirÃ³n Rejala,15.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13282,0.07013,0.05488,0.38951,0.09279,0.04304,0.05,0.04,0.0,,0.04,0.09,0.0,0.0,0.0,0.01,0.04,0.03,0.03,0.03,0.05,0.11,0.06
Mikkel Damsgaard,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00086,0.0,0.03,0.0,0.01,,0.12,0.01,0.37,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.0,0.29
Mislav Orsic,,,,,,,,,,,,,,,,,,,,,,0.0,0.00021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mohamed DrÃ¤ger,16.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mohamed Elneny,1.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.00074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mohamed Elyounoussi,17.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21937,0.11124,0.02905,0.02963,0.11978,0.01116,0.0,0.0,0.0,0.02,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.01,0.03
Mohamed Salah,12.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02508,0.04369,0.04975,0.44719,0.07432,0.06207,0.03,0.03,0.36,0.33,0.5,0.41,,0.02,0.23,0.05,0.31,0.12,0.1,0.14,0.42,0.42,0.28
Mohammed Salisu,17.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00763,0.0072,0.02792,0.01365,0.00679,0.00329,0.01,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MoisÃ©s Caicedo Corozo,5.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02897,0.02339,0.0,0.03184,0.03714,0.03993,0.06,0.11,0.05,,0.03,0.04,,0.49,0.04,0.04,,0.05,0.02,0.24,0.02,0.05,0.01
Morgan Gibbs-White,20.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22306,0.0,0.21842,0.08917,0.2164,0.39529,0.03,0.06,0.43,0.27,0.06,0.12,0.02,0.2,0.01,0.58,0.33,0.23,0.01,0.27,0.09,0.01,0.08
Morgan Sanson,2.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moussa Djenepo,17.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01795,0.0,0.0,0.0,0.05314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.02,0.0,0.0,0.0,0.0,0.01,0.0,0.0
Moussa NiakhatÃ©,16.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0.0,0.03,0.02,0.0,0.04,0.0
Mykhailo Mudryk,,,,,,,,,,,,,,,,,,,,,,,0.23067,0.01,0.04,0.0,0.0,0.0,0.05,0.0,0.04,0.03,0.05,,0.07,0.48,0.09,0.0,0.09,0.0
MÃ¡ximo Perrone,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.01,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
N'Golo KantÃ©,6.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,,0.16,0.04,0.11,0.0,0.0,0.0
Naby Keita,12.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00388,0.0234,0.0621,0.02539,0.01055,0.08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nampalys Mendy,11.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01593,0.0,0.0,0.00309,0.01184,0.00735,0.0,0.0,0.01,0.0,0.01,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Naouirou Ahamada,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nathan AkÃ©,13.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.02022,0.05118,0.01216,0.00935,0.01545,0.06,0.0,0.12,0.02,0.02,0.3,,0.02,0.02,0.0,,0.0,0.0,0.03,0.0,0.0,0.03
Nathan Bishop,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
Nathan Butler-Oyedeji,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nathan Collins,20.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01357,0.00408,0.00097,0.0091,0.00312,0.00251,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
Nathan Ferguson,7.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nathan Fraser,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nathan Patterson,8.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03181,0.02151,0.00203,0.05078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.01,0.03,0.06,0.02,0.0
Nathan Redmond,17.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nathan Tella,17.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nathaniel Chalobah,9.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nathaniel Clyne,7.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00454,0.00022,0.01261,0.00782,0.03579,0.00157,0.01,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nathaniel Phillips,12.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nayef Aguerd,19.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11068,0.0,0.0,0.00042,0.00593,0.01482,0.02,0.0,0.02,0.02,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.0,0.0
Neal Maupay,5.0,FWD,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00198,0.00573,6e-05,0.00417,0.0,0.0,0.0,0.0,0.01,0.05,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.01,0.0,0.0
Neco Williams,16.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08847,0.0,0.03948,0.0,0.00259,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.04,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neeskens Kebano,9.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0
Nick Pope,15.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00036,0.00102,9e-05,0.001,0.00088,0.00028,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nico O'Reilly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
Nicolas PÃ©pÃ©,1.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Niels Nkounkou,8.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nikola Vlasic,19.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Noni Madueke,,,,,,,,,,,,,,,,,,,,,,,,0.04,0.09,0.02,0.0,0.01,0.0,0.0,0.06,0.0,0.0,,0.0,0.02,0.11,0.06,0.04,0.13
Norberto Murara Neto,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031,0.00238,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
Nuno Varela Tavares,1.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NÃ©lson Cabral Semedo,20.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10851,0.00776,0.00574,0.11776,0.03044,0.01684,0.01,0.02,0.04,0.1,0.03,0.01,0.03,0.01,0.03,0.01,0.02,0.01,0.03,0.0,0.01,0.0,0.02
Odeluga Offiah,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.02,0.0,0.0,0.0,0.0,0.0
Odsonne Edouard,7.0,FWD,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025,0.0,0.01515,0.08333,0.00077,0.01197,0.01,0.0,0.0,0.0,0.0,0.02,0.01,0.1,0.02,0.0,0.0,0.01,0.0,0.0,0.04,0.03,0.01
Oleksandr Zinchenko,1.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.13152,0.02533,0.04677,0.06909,0.0273,0.17021,0.06,0.17,0.04,0.09,0.26,0.01,0.03,0.03,0.04,0.0,0.09,0.02,0.07,0.01,0.0,0.0,0.0
Oliver Hammond,16.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oliver Skipp,18.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00215,0.01653,0.0,0.0,0.0,0.0,0.03,0.02,0.04,0.02,0.01,0.02,0.03,0.02,0.04,0.01,0.0,0.03,0.0,0.02,0.01
Oliwier Zych,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ollie Watkins,2.0,FWD,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01537,0.16972,0.00176,6e-05,0.01289,0.04,0.04,0.0,0.03,0.01,0.06,0.04,0.02,0.06,0.23,0.01,0.0,0.0,0.02,0.25,0.01,0.03
Omar Richards,16.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Omari Hutchinson,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.01971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
Orel Mangala,16.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01464,0.00365,0.01132,0.00776,0.00915,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.58,0.0,0.0
Oriol Romeu Vidal,17.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Owen Bevan,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Owen Goodman,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pablo Fornals Malla,19.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00297,0.00198,0.0,0.15358,0.10217,0.0,0.0,0.0,0.0,0.45,0.01,0.04,,0.08,0.07,0.0,0.01,0.0,0.0,0.0,0.02,0.11,0.11
Pablo MarÃ­ Villar,1.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pablo Sarabia,,,,,,,,,,,,,,,,,,,,,,,0.00566,0.07,0.01,0.42,0.08,0.0,0.0,0.05,0.07,0.0,0.05,0.03,0.0,0.0,0.0,0.0,0.04,0.0
Pape Matar Sarr,18.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00086,0.00235,0.01859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pascal GroÃ,5.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08101,0.12445,0.33062,0.09378,0.15989,0.34087,0.13,0.16,0.37,,0.81,0.13,,0.61,0.17,0.19,,0.14,0.19,0.7,0.02,0.3,0.03
Pascal Struijk,10.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02509,0.02988,0.00215,0.0295,0.00803,0.01956,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.02
Patrick Bamford,10.0,FWD,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00113,0.06253,0.02,0.0,0.04,0.09,0.0,0.05,0.08,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.19,0.08,0.0
Patson Daka,11.0,FWD,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10253,0.01267,0.00025,0.0,0.0,2e-05,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.07,0.01,0.0,0.01,0.01,0.01,0.38,0.01,0.0,0.0
Paul Dummett,15.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paul Onuachu,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.02,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
Paulo Gazzaniga Farias,9.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pedro Lomba Neto,20.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.03,0.0,0.0,0.0,0.0,0.0,0.19,0.17,0.03,0.0,0.0
Pedro Porro,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.02,0.0,0.0,0.05,0.32,0.38,0.06,0.01,0.26,0.02,0.05,0.13,0.45,0.07,0.24,0.23
Pervis EstupiÃ±Ã¡n,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00891,0.02087,0.01171,0.03331,0.02464,0.09034,0.06,0.37,0.06,,0.06,0.02,,0.28,0.14,0.02,,0.02,0.13,0.07,0.29,0.16,0.14
Phil Foden,13.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.19464,0.00156,0.00664,0.0168,0.00858,0.0,0.0,0.0,0.16,1.09,0.07,0.04,,0.0,0.0,0.0,,0.0,0.0,0.06,0.1,0.07,0.33
Phil Jones,14.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
