name,team,position,gw1_minutes,gw2_minutes,gw3_minutes,gw4_minutes,gw5_minutes,gw6_minutes,gw7_minutes,gw8_minutes,gw9_minutes,gw10_minutes,gw11_minutes,gw12_minutes,gw13_minutes,gw14_minutes,gw15_minutes,gw16_minutes,gw17_minutes,gw18_minutes,gw19_minutes,gw20_minutes,gw21_minutes,gw22_minutes,gw23_minutes,gw24_minutes,gw25_minutes,gw26_minutes,gw27_minutes,gw28_minutes,gw29_minutes,gw30_minutes,gw31_minutes,gw32_minutes,gw33_minutes,gw34_minutes,gw35_minutes,gw36_minutes,gw37_minutes,gw38_minutes
Lucas Tolentino Coelho de Lima,,,,,,,23.0,82.0,,61.0,73.0,83.0,86.0,0.0,0.0,0.0,90.0,90.0,90.0,81.0,79.0,90.0,71.0,73.0,13.0,0.0,82.0,74.0,76.0,,87.0,0.0,86.0,76.0,90.0,68.0,90.0,0.0,90.0,70
Lucas Torreira di Pascua,1.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Ludwig Augustinsson,2.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Luis DÃ­az,12.0,MID,77.0,90.0,90.0,90.0,90.0,90.0,,,45.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,9.0,9.0,31.0,62.0,25.0,73.0,71.0,33
Luis Sinisterra LucumÃ­,10.0,MID,0.0,6.0,20.0,31.0,63.0,58.0,,,47.0,0.0,88.0,74.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,56.0,0.0,0.0,0.0,0.0,1.0,0.0,64.0,59.0,76.0,25.0,31.0,0.0,0.0,0.0,0.0,0
Luka Milivojevic,7.0,MID,15.0,11.0,8.0,0.0,14.0,0.0,,,0.0,26.0,34.0,0.0,61.0,90.0,13.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,64.0,0.0,10.0,5.0,12.0,64.0,1.0,0.0,0.0,0.0,0
Lukasz Fabianski,19.0,GK,28.0,90.0,90.0,90.0,90.0,90.0,,90.0,90.0,90.0,90.0,90.0,90.0,45.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,68.0,0.0,0.0,,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90
Luke Ayling,10.0,DEF,0.0,0.0,0.0,0.0,0.0,20.0,,,22.0,6.0,0.0,0.0,90.0,1.0,4.0,11.0,25.0,69.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,0.0,0.0,90.0,90.0,90.0,90.0,90.0,90
Luke Chambers,12.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Luke Cundle,20.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Luke Harris,9.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Luke Mbete-Tabu,13.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0
Luke Plange,7.0,FWD,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Luke Shaw,14.0,DEF,89.0,45.0,0.0,0.0,0.0,0.0,,,45.0,90.0,90.0,90.0,90.0,90.0,64.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,68.0,,90.0,90.0,,90.0,0.0,0.0,,90.0,90.0,90.0,90.0,90.0,0
Luke Thomas,11.0,DEF,0.0,0.0,0.0,0.0,90.0,90.0,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,90.0,90.0,90.0,71.0,67.0,90.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,45.0,0.0,0.0,87.0,14.0,23.0,90.0,90
Lyanco Silveira Neves Vojnovic,17.0,DEF,0.0,0.0,2.0,1.0,4.0,0.0,,0.0,0.0,0.0,0.0,26.0,90.0,90.0,0.0,18.0,90.0,90.0,84.0,90.0,90.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,45.0,69.0,52.0,90.0,90.0,90
Lyle Taylor,16.0,FWD,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Mads Bech SÃ¸rensen,4.0,DEF,6.0,10.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Mads Bidstrup,4.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Mads Roerslev Rasmussen,4.0,DEF,0.0,90.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,19.0,90.0,45.0,7.0,90.0,90.0,90.0,90.0,90.0,19.0,90.0,29.0,90.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,5.0,1.0,1
Malang Sarr,6.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0
Malcolm Ebiowei,7.0,MID,4.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,15.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Manor Solomon,9.0,MID,24.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,18.0,8.0,45.0,74.0,75.0,,90.0,45.0,0.0,4.0,66.0,14.0,8.0,12.0,10.0,24
Manuel Akanji,,,,,,,,0.0,,90.0,90.0,90.0,90.0,,90.0,71.0,90.0,90.0,90.0,90.0,45.0,90.0,90.0,90.0,45.0,0.0,90.0,90.0,90.0,,90.0,90.0,45.0,,90.0,90.0,90.0,90.0,56.0,0
Manuel Lanzini,19.0,MID,56.0,21.0,15.0,0.0,0.0,0.0,,0.0,0.0,0.0,3.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,15.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,6.0,4
Marc Albrighton,11.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,5.0,0.0,0.0,0.0,11.0,0.0,12.0,0.0,0.0,0.0,82.0,67.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Marc Cucurella Saseta,6.0,DEF,15.0,90.0,90.0,90.0,90.0,71.0,,,0.0,90.0,45.0,60.0,35.0,63.0,90.0,17.0,90.0,90.0,67.0,0.0,90.0,83.0,66.0,0.0,0.0,0.0,90.0,0.0,79.0,67.0,0.0,,0.0,0.0,0.0,0.0,0.0,0
Marc GuÃ©hi,7.0,DEF,90.0,90.0,90.0,90.0,90.0,90.0,,,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,0.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90
Marc Jurado Gomez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0
Marc Roca JunquÃ©,10.0,MID,72.0,88.0,60.0,58.0,90.0,85.0,,,57.0,83.0,83.0,45.0,90.0,90.0,53.0,78.0,90.0,45.0,77.0,76.0,87.0,56.0,0.0,0.0,4.0,0.0,65.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,58.0,0.0,6.0,0
Marcel Sabitzer,,,,,,,,,,,,,,,,,,,,,,,,9.0,90.0,79.0,,13.0,0.0,,90.0,75.0,0.0,,0.0,85.0,16.0,0.0,0.0,0
Marcos Alonso,6.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0
Marcos Senesi,,,,10.0,45.0,90.0,0.0,0.0,,90.0,90.0,90.0,90.0,76.0,90.0,90.0,87.0,90.0,90.0,90.0,90.0,77.0,0.0,90.0,52.0,90.0,90.0,90.0,90.0,90.0,90.0,0.0,11.0,0.0,67.0,90.0,90.0,0.0,90.0,90
Marcus Bettinelli,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0
Marcus Forss,4.0,FWD,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Marcus Oliveira Alencar,1.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Marcus Rashford,14.0,MID,90.0,90.0,85.0,90.0,86.0,79.0,,,58.0,90.0,18.0,90.0,80.0,90.0,90.0,90.0,85.0,45.0,90.0,90.0,90.0,90.0,90.0,68.0,,84.0,90.0,,90.0,80.0,0.0,,90.0,85.0,90.0,0.0,0.0,76
Marcus Tavernier,3.0,MID,85.0,79.0,90.0,90.0,90.0,90.0,,79.0,90.0,90.0,74.0,90.0,90.0,77.0,90.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,56.0,0.0,0.0,0.0,0.0,45.0,52.0,78.0,90.0,77.0,0.0,0.0,0.0,0.0,0
Marek RodÃ¡k,9.0,GK,90.0,90.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Mario Lemina,,,,,,,,,,,,,,,,,,,,,,17.0,66.0,82.0,26.0,0.0,90.0,45.0,90.0,90.0,45.0,73.0,88.0,45.0,90.0,90.0,90.0,74.0,16.0,90
Mark Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Mark Travers,3.0,GK,90.0,90.0,90.0,90.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,45.0,90.0,90.0,90.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90
Martial Godo,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Martin Dubravka,15.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90
Martin Ãdegaard,1.0,MID,90.0,90.0,73.0,90.0,80.0,73.0,,0.0,79.0,81.0,72.0,,82.0,90.0,86.0,90.0,90.0,86.0,90.0,90.0,90.0,76.0,90.0,90.0,83.0,90.0,90.0,90.0,84.0,79.0,89.0,90.0,70.0,90.0,79.0,76.0,90.0,74
Marvelous Nakamba,2.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Mason Holgate,8.0,DEF,72.0,90.0,90.0,67.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,55.0,8.0,0
Mason Mount,6.0,MID,64.0,90.0,76.0,45.0,90.0,30.0,,,83.0,71.0,90.0,61.0,90.0,90.0,77.0,72.0,90.0,72.0,0.0,90.0,81.0,74.0,22.0,63.0,28.0,0.0,0.0,0.0,0.0,0.0,16.0,,0.0,0.0,0.0,0.0,0.0,0
Matej KovÃ¡r,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0
Mateo Joseph FernÃ¡ndez,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Mateo Kovacic,6.0,MID,0.0,0.0,0.0,15.0,45.0,71.0,,,90.0,24.0,64.0,75.0,54.0,90.0,12.0,90.0,0.0,29.0,90.0,1.0,0.0,0.0,0.0,90.0,0.0,74.0,90.0,80.0,79.0,90.0,33.0,,90.0,90.0,0.0,45.0,0.0,20
Mateus Cardoso Lemos Martins,,,,,,,,,,,,,,,,,,,,,,,,82.0,76.0,74.0,61.0,68.0,24.0,65.0,45.0,18.0,0.0,76.0,69.0,0.0,45.0,29.0,0.0,0
Mateusz Klich,10.0,MID,25.0,6.0,7.0,31.0,26.0,31.0,,,11.0,14.0,15.0,8.0,14.0,0.0,0.0,0.0,25.0,26.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Mateusz Lis,17.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Matheus Luiz Nunes,,,,,90.0,90.0,74.0,90.0,,90.0,72.0,90.0,90.0,57.0,65.0,40.0,0.0,10.0,31.0,90.0,90.0,90.0,90.0,90.0,69.0,61.0,75.0,66.0,21.0,0.0,90.0,90.0,90.0,80.0,88.0,90.0,90.0,90.0,20.0,45
Matheus Santos Carneiro Da Cunha,,,,,,,,,,,,,,,,,,,,,24.0,63.0,45.0,59.0,58.0,69.0,59.0,23.0,0.0,33.0,80.0,74.0,88.0,90.0,67.0,0.0,67.0,60.0,2.0,0
Mathias Jensen,4.0,MID,58.0,73.0,59.0,90.0,78.0,82.0,,68.0,90.0,90.0,79.0,72.0,77.0,36.0,85.0,90.0,66.0,58.0,73.0,90.0,90.0,81.0,90.0,90.0,,90.0,61.0,74.0,84.0,90.0,60.0,90.0,61.0,70.0,81.0,69.0,71.0,0
Mathias Jorgensen,,,,,,67.0,90.0,23.0,,0.0,26.0,0.0,0.0,90.0,60.0,0.0,9.0,90.0,90.0,90.0,90.0,8.0,0.0,8.0,0.0,0.0,,0.0,0.0,0.0,0.0,74.0,0.0,0.0,90.0,0.0,90.0,0.0,12.0,90
Matija Å arkiÄ,20.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Matt Clarke,5.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0
Matt Doherty,18.0,DEF,3.0,0.0,0.0,0.0,0.0,0.0,,0.0,19.0,90.0,90.0,81.0,9.0,0.0,22.0,33.0,90.0,79.0,77.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Matt Ritchie,15.0,DEF,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,,0.0,5.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
Matt Targett,15.0,DEF,90.0,0.0,0.0,25.0,90.0,78.0,,90.0,7.0,6.0,12.0,0.0,0.0,19.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,0.0,0.0,0.0,0.0,22.0,0.0,67.0,0.0,8.0,0.0,0.0,74
Matt Turner,1.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Matthew Cox,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Matthew Craig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,13
Matthew Dibley-Dias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0
Matthew Smith,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Matty Cash,2.0,DEF,90.0,90.0,90.0,90.0,90.0,26.0,,0.0,0.0,90.0,90.0,45.0,80.0,68.0,90.0,90.0,0.0,24.0,90.0,0.0,9.0,31.0,14.0,90.0,90.0,90.0,79.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0,90
MatÃ­as ViÃ±a,,,,,,,,,,,,,,,,,,,,,,,,9.0,0.0,5.0,0.0,0.0,2.0,1.0,0.0,0.0,48.0,29.0,90.0,61.0,90.0,59.0,24.0,34
Mauro Bandeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0
Max Kilman,20.0,DEF,90.0,90.0,90.0,90.0,90.0,90.0,,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,0.0,67
Max Kinsey-Wellings,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Maximilian WÃ¶ber,,,,,,,,,,,,,,,,,,,,,,24.0,90.0,90.0,90.0,45.0,90.0,90.0,90.0,90.0,0.0,0.0,0.0,90.0,0.0,56.0,90.0,90.0,90.0,59
Maxwel Cornet,,,,5.0,15.0,0.0,0.0,4.0,,28.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,0.0,1.0,3.0,14.0,20.0,1.0,0.0,58.0,0.0,19
Michael Dacosta Gonzalez,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Michael Keane,8.0,DEF,0.0,0.0,0.0,22.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,0.0,0.0,61.0,0
Michael Olakigbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Michael Olise,7.0,MID,0.0,2.0,20.0,16.0,79.0,28.0,,,90.0,84.0,25.0,79.0,61.0,85.0,90.0,90.0,83.0,87.0,72.0,90.0,25.0,90.0,83.0,79.0,90.0,66.0,90.0,81.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,89
Michail Antonio,19.0,FWD,56.0,68.0,74.0,25.0,90.0,73.0,,69.0,24.0,10.0,3.0,16.0,16.0,33.0,45.0,0.0,86.0,26.0,22.0,90.0,71.0,80.0,66.0,71.0,6.0,0.0,0.0,,25.0,89.0,87.0,64.0,69.0,88.0,90.0,0.0,0.0,61
Miguel AlmirÃ³n Rejala,15.0,MID,80.0,90.0,82.0,83.0,83.0,69.0,,88.0,90.0,83.0,90.0,72.0,90.0,85.0,80.0,90.0,82.0,83.0,67.0,84.0,85.0,80.0,80.0,63.0,,76.0,22.0,0.0,0.0,0.0,34.0,24.0,67.0,21.0,25.0,72.0,87.0,90
Mikkel Damsgaard,,,,0.0,0.0,12.0,22.0,7.0,,27.0,60.0,19.0,0.0,0.0,29.0,53.0,30.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,27.0,,75.0,61.0,60.0,72.0,0.0,29.0,14.0,28.0,59.0,8.0,76.0,45.0,69
Mislav Orsic,,,,,,,,,,,,,,,,,,,,,,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Mohamed DrÃ¤ger,16.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Mohamed Elneny,1.0,MID,0.0,0.0,0.0,90.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,3.0,1.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Mohamed Elyounoussi,17.0,MID,0.0,60.0,90.0,62.0,90.0,55.0,,78.0,1.0,24.0,90.0,90.0,90.0,73.0,90.0,90.0,77.0,89.0,90.0,84.0,29.0,45.0,0.0,86.0,81.0,40.0,0.0,69.0,53.0,60.0,0.0,90.0,60.0,19.0,0.0,17.0,70.0,63
Mohamed Salah,12.0,MID,90.0,90.0,90.0,90.0,90.0,90.0,,,90.0,68.0,89.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,89.0,90.0,90.0,90.0,90.0,,69.0,90.0,80.0,90.0,90.0,90.0,90.0,87.0,90.0,90
Mohammed Salisu,17.0,DEF,90.0,90.0,90.0,90.0,90.0,90.0,,90.0,0.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,89.0,90.0,90.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
MoisÃ©s Caicedo Corozo,5.0,MID,90.0,90.0,90.0,90.0,78.0,90.0,,,90.0,88.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,0.0,90.0,90.0,90.0,33.0,90.0,90.0,,90.0,90.0,,90.0,90.0,90.0,,90.0,25.0,90.0,90.0,90.0,45
Morgan Gibbs-White,20.0,MID,90.0,90.0,29.0,90.0,57.0,90.0,,90.0,90.0,89.0,90.0,90.0,90.0,55.0,90.0,85.0,0.0,90.0,70.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,87.0,90.0,90.0,90.0,90.0,90.0,90.0,88
Morgan Sanson,2.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Moussa Djenepo,17.0,MID,71.0,90.0,90.0,88.0,17.0,34.0,,90.0,0.0,24.0,0.0,2.0,0.0,16.0,0.0,0.0,45.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,28.0,0.0,0.0,63.0,0.0,17.0,0.0,0
